1011	114	331	44	0.25	1.0	population_size_change	phlag_dto_eap01_ena4_updated_ex	N299	10X_down	0.022230936214327812
1011	114	339	36	0.25	1.0	recombination	pbphmm_ex	N717	recombination_increase	69158.53658536587
1011	189	260	40	0.2	1.0	recombination	pbphmm_ex	N187	recombination_increase	1322351.2195121953
1011	264	143	82	0.15	1.0	population_size_change	bcbhmm_sc	N498	10X_down	22050.000000000004
1011	339	124	26	0.1	1.0	population_size_change	dtohmm_ex	N616	10X_up	55143.9024390244
1011	339	124	26	0.1	1.0	population_size_change	phlag_dto_noprior_noprior_free_ex	N616	10X_up	0.0986679270863533
1011	339	137	13	0.1	1.0	recombination	gqshmm	N188	recombination_increase	647695.1219512195
1011	414	75	0	0.05	1.0	population_size_change	phlag_dto_eap01_ena4_rev0001_ex	N159	10X_up	1.6813280582427979
1012	113	333	42	0.25	1.0	recombination	gqshmm_ex	N349	recombination_suppression	79413.41463414636
1012	113	333	42	0.25	1.0	recombination	phlag_dto_eap01_ena4_free_ex	N717	recombination_suppression	0.1499652862548828
1012	113	362	13	0.25	1.0	population_size_change	gqshmm_ilr	N707	10X_down	62048.78048780489
1012	113	375	0	0.25	1.0	population_size_change	phlag_mlt_eap01_ena4_esp001_ex	N119	10X_down	0.052359044551849365
1012	338	104	46	0.1	1.0	population_size_change	dtohmm_ex	Accipitriformes	10X_up	145973.17073170733
1012	338	114	36	0.1	1.0	population_size_change	cqshmm_ex	N276	10X_down	72545.12195121952
1012	413	53	22	0.05	1.0	population_size_change	cqshmm_ex	N473	10X_down	106420.73170731709
1012	458	0	30	0.02	1.0	recombination	phlag_mlt_eap01_ena4_esp005_ex	N176	recombination_increase	0.5543426275253296
1012	458	16	14	0.02	1.0	recombination	gqshmm_ex	N418	recombination_increase	75546.34146341465
1013	112	341	34	0.25	1.0	recombination	pbphmm	N717	recombination_suppression	69158.53658536587
1013	187	227	73	0.2	1.0	population_size_change	phlag_dto_eap01_ena4_esp005_ex	N238	10X_up	0.055917948484420776
1013	187	300	0	0.2	1.0	recombination	phlag_dto_eap01_ena4_free	N677	recombination_suppression	2.3645339012145996
1013	262	205	20	0.15	1.0	recombination	bcbhmm	N274	recombination_increase	40714.634146341465
1013	262	225	0	0.15	1.0	recombination	phlag_mlt_eap01_ena4_free_ex	N349	recombination_suppression	0.21599949896335602
1013	412	8	67	0.05	1.0	recombination	phlag_dto_eap01_ena4_fixed_ex	N428	recombination_suppression	1.3677188158035278
1013	457	29	1	0.02	1.0	recombination	pbphmm_ex	N176	recombination_increase	180320.7317073171
1014	111	265	110	0.25	1.0	recombination	mlthmm	N690	recombination_increase	45017.07317073172
1014	111	357	18	0.25	1.0	population_size_change	gqshmm	N186	10X_down	934653.6585365855
1014	111	362	13	0.25	1.0	population_size_change	gqshmm_ilr	N491	10X_down	418762.1951219513
1014	186	127	173	0.2	1.0	recombination	phlag_dto_eap01_ena4_rev0001_ex	N274	recombination_increase	0.02474513277411461
1014	261	225	0	0.15	1.0	recombination	phlag_dto_eap005_ena2_esp001_ex	N418	recombination_increase	0.29874399304389954
1014	261	225	0	0.15	1.0	recombination	phlag_dto_eap01_ena4_esp005_ex	N418	recombination_increase	0.29874399304389954
1014	336	150	0	0.1	1.0	recombination	phlag_mlt_noprior_noprior_esp001_ex	N461	recombination_increase	0.9634153246879578
1014	336	85	65	0.1	1.0	population_size_change	gqshmm_ilr_ex	N573	10X_down	74235.36585365854
1014	411	0	75	0.05	1.0	recombination	mlthmm	N555	recombination_increase	207434.14634146343
1014	411	50	25	0.05	1.0	population_size_change	phlag_dto_noprior_noprior_free_ex	N299	10X_down	0.011927285231649876
1014	456	12	18	0.02	1.0	population_size_change	gqshmm_ilr_ex	N119	10X_down	190580.48780487807
1014	456	28	2	0.02	1.0	recombination	dtohmm_ex	N709	recombination_increase	131469.51219512196
1015	110	341	34	0.25	1.0	recombination	dtohmm_ex	N550	recombination_suppression	823928.048780488
1015	110	347	28	0.25	1.0	population_size_change	phlag_dto_eap01_ena4_rev001_ex	N497	10X_up	0.04682842269539833
1015	110	375	0	0.25	1.0	population_size_change	phlag_dto_eap01_ena4_updated_ex	N615	10X_down	1.0828415155410767
1015	185	130	170	0.2	1.0	population_size_change	phlag_dto_eap01_ena4_esp005_ex	N220	10X_up	0.24669666588306427
1015	185	255	45	0.2	1.0	population_size_change	cqshmm_ilr	N620	10X_up	17298.78048780488
1015	185	297	3	0.2	1.0	recombination	bcbhmm_sc_ex	N555	recombination_increase	207434.14634146343
1015	185	300	0	0.2	1.0	population_size_change	phlag_dto_eap01_ena4_fixed_ex	N274	10X_down	0.09678054600954056
1015	260	192	33	0.15	1.0	population_size_change	cqshmm_ex	N118	10X_up	69093.9024390244
1015	260	225	0	0.15	1.0	recombination	phlag_dto_eap01_ena4_esp001	N716	recombination_increase	0.09232620894908905
1015	335	141	9	0.1	1.0	recombination	gqshmm	N174	recombination_increase	370079.268292683
1015	455	19	11	0.02	1.0	population_size_change	dtohmm_ex	N709	10X_up	131469.51219512196
1015	455	19	11	0.02	1.0	population_size_change	phlag_dto_noprior_noprior_free_ex	N709	10X_up	0.47415441274642944
1016	109	208	167	0.25	1.0	population_size_change	phlag_dto_eap01_ena4_esp005_ex	N460	10X_down	2.963027000427246
1016	109	31	344	0.25	1.0	recombination	phlag_mlt_eap01_ena4_esp001_ex	N717	recombination_increase	0.14139874279499054
1016	109	31	344	0.25	1.0	recombination	phlag_mlt_eap01_ena4_esp005_ex	N717	recombination_increase	0.14139874279499054
1016	109	31	344	0.25	1.0	recombination	phlag_mlt_noprior_noprior_esp001_ex	N717	recombination_increase	0.1413992941379547
1016	109	354	21	0.25	1.0	population_size_change	phlag_dto_eap01_ena4_esp001_ex	N118	10X_up	0.04691125079989433
1016	184	254	46	0.2	1.0	recombination	phlag_dto_noprior_noprior_free_ex	N295	recombination_suppression	4.135831356048584
1016	184	300	0	0.2	1.0	recombination	phlag_dto_eap01_ena4_esp001	N416	recombination_suppression	1.1366989612579346
1016	259	186	39	0.15	1.0	recombination	bcbhmm_ex	N252	recombination_suppression	127376.82926829268
1016	259	186	39	0.15	1.0	recombination	bcbhmm_sc_ex	N252	recombination_suppression	127376.82926829268
1016	259	225	0	0.15	1.0	recombination	phlag_mlt_eap01_ena4_esp010_ex	N550	recombination_suppression	4.6067728996276855
1016	334	66	84	0.1	1.0	recombination	phlag_dto_eap01_ena4_updated	N550	recombination_suppression	4.420598983764648
1016	409	30	45	0.05	1.0	recombination	gqshmm_ilr_ex	N397	recombination_increase	179941.46341463417
1016	409	66	9	0.05	1.0	recombination	phlag_dto_eap01_ena4_free_ex	N238	recombination_increase	0.08255919069051743
1017	108	327	48	0.25	1.0	recombination	pbphmm_ex	N71	recombination_suppression	2024047.9999999998
1017	108	365	10	0.25	1.0	population_size_change	mlthmm	N679	10X_down	264074.39024390245
1017	183	299	1	0.2	1.0	recombination	bcbhmm_sc_ex	N555	recombination_suppression	207434.14634146343
1017	258	168	57	0.15	1.0	recombination	cqshmm_ex	N416	recombination_suppression	217925.6097560976
1017	258	185	40	0.15	1.0	population_size_change	gqshmm_ilr_ex	N299	10X_down	32874.39024390244
1017	258	211	14	0.15	1.0	population_size_change	cqshmm_ilr_ex	N532	10X_down	208246.34146341466
1017	333	0	150	0.1	1.0	recombination	phlag_dto_eap01_ena4_esp001_ex	N238	recombination_increase	0.09766480326652527
1017	333	148	2	0.1	1.0	population_size_change	cqshmm_ilr	N459	10X_down	674900.0000000001
1017	333	150	0	0.1	1.0	population_size_change	phlag_dto_eap01_ena4_rev001_ex	N679	10X_down	2.0709798336029053
1017	408	75	0	0.05	1.0	population_size_change	phlag_dto_eap01_ena4_rev0001_ex	N119	10X_down	0.01880551129579544
1017	408	75	0	0.05	1.0	recombination	phlag_dto_eap01_ena4_esp005_ex	N228	recombination_increase	3.6999130249023438
1017	453	0	30	0.02	1.0	recombination	phlag_dto_eap01_ena4_free	N428	recombination_suppression	1.3559736013412476
1017	453	30	0	0.02	1.0	recombination	phlag_dto_noprior_noprior_free_ex	N703	recombination_increase	0.20592933893203735
1018	107	334	41	0.25	1.0	population_size_change	phlag_dto_eap01_ena4_free_ex	N620	10X_up	0.0018365548457950354
1018	107	337	38	0.25	1.0	recombination	pbphmm_ex	N71	recombination_increase	2024047.9999999998
1018	107	340	35	0.25	1.0	recombination	pbphmm	N717	recombination_increase	69158.53658536587
1018	107	349	26	0.25	1.0	population_size_change	pbphmm_ex	N118	10X_up	69093.9024390244
1018	257	172	53	0.15	1.0	population_size_change	mlthmm_ex	N459	10X_down	674900.0000000001
1018	257	184	41	0.15	1.0	population_size_change	cqshmm_ex	N709	10X_up	131469.51219512196
1018	257	198	27	0.15	1.0	population_size_change	cqshmm	N709	10X_up	131469.51219512196
1018	257	208	17	0.15	1.0	recombination	gqshmm_ilr	N564	recombination_suppression	102165.8536585366
1018	257	225	0	0.15	1.0	population_size_change	phlag_dto_eap01_ena4_updated_ex	N119	10X_down	0.04247573763132095
1018	257	77	148	0.15	1.0	recombination	pbphmm_ex	N238	recombination_increase	81548.78048780488
1018	332	137	13	0.1	1.0	recombination	mlthmm	N188	recombination_increase	647695.1219512195
1018	407	56	19	0.05	1.0	population_size_change	mlthmm_ex	N276	10X_down	72545.12195121952
1018	407	56	19	0.05	1.0	recombination	gqshmm	N418	recombination_increase	75546.34146341465
1018	452	19	11	0.02	1.0	population_size_change	bcbhmm_ex	N299	10X_down	32874.39024390244
