edge	TN	FP	FN	TP	p	r	type	method	change	X11	SUNIT	SIZE	NGEN	CLADE_SIZE	HEIGHT_NGEN	HEIGHT_EDGE	DEPTH_NGEN	DEPTH_EDGE	TOTAL_NGEN	CU	True	recall	precision	f1	acc	fpr	fnr	expanded	ilr	sc	cu_bin	p_bin
N677	1401	24	75	0	0.05	1	recombination_rate_change	BarycentricBins(6)+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	24	0	0	0	0.934	0.0168421052631579	1	FALSE	FALSE	TRUE	(1,Inf]	(0,0.05]
N677	1409	61	30	0	0.02	1	recombination_rate_change	BarycentricBins(6)+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	61	0	0	0	0.939333333333333	0.0414965986394558	1	FALSE	FALSE	TRUE	(1,Inf]	(0,0.05]
N677	1125	0	1	374	0.25	1	recombination_rate_change	BarycentricBins(6)+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	374	0.997333333333333	1	0.998664886515354	0.999333333333333	0	0.00266666666666667	TRUE	FALSE	TRUE	(1,Inf]	(0.15,0.25]
N677	1272	153	12	63	0.05	1	recombination_rate_change	TopologyOrder+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	216	0.84	0.291666666666667	0.43298969072165	0.89	0.107368421052632	0.16	TRUE	FALSE	FALSE	(1,Inf]	(0,0.05]
N677	1418	7	3	72	0.05	1	recombination_rate_change	BestTopology+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	79	0.96	0.911392405063291	0.935064935064935	0.993333333333333	0.00491228070175439	0.04	TRUE	FALSE	FALSE	(1,Inf]	(0,0.05]
N677	1401	24	75	0	0.05	1	recombination_rate_change	BestTopology+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	24	0	0	0	0.934	0.0168421052631579	1	FALSE	FALSE	FALSE	(1,Inf]	(0,0.05]
N677	1194	6	1	299	0.2	1	recombination_rate_change	Phlag	Supression	2.3645339012146	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	305	0.996666666666667	0.980327868852459	0.988429752066116	0.995333333333333	0.005	0.00333333333333333	TRUE	FALSE	FALSE	(1,Inf]	(0.15,0.25]
N677	1405	20	3	72	0.05	1	recombination_rate_change	PresentBP+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	92	0.96	0.782608695652174	0.862275449101796	0.984666666666667	0.0140350877192982	0.04	TRUE	FALSE	FALSE	(1,Inf]	(0,0.05]
N677	1324	101	73	2	0.05	1	recombination_rate_change	BarycentricBins(6)+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	103	0.0266666666666667	0.0194174757281553	0.0224719101123595	0.884	0.0708771929824561	0.973333333333333	TRUE	FALSE	TRUE	(1,Inf]	(0,0.05]
N677	1178	292	12	18	0.02	1	recombination_rate_change	PresentBP+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	310	0.6	0.0580645161290323	0.105882352941176	0.797333333333333	0.198639455782313	0.4	TRUE	FALSE	FALSE	(1,Inf]	(0,0.05]
N677	1323	147	21	9	0.02	1	recombination_rate_change	GaussianQQS+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	156	0.3	0.0576923076923077	0.0967741935483871	0.888	0.1	0.7	TRUE	FALSE	FALSE	(1,Inf]	(0,0.05]
N677	1470	0	30	0	0.02	1	recombination_rate_change	Phlag	Supression	2.23507165908813	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	0	0	NA	0	0.98	0	1	FALSE	FALSE	FALSE	(1,Inf]	(0,0.05]
N677	1322	28	146	4	0.1	1	recombination_rate_change	PresentBP+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	32	0.0266666666666667	0.125	0.043956043956044	0.884	0.0207407407407407	0.973333333333333	FALSE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N677	1324	101	73	2	0.05	1	recombination_rate_change	GaussianQQS+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	103	0.0266666666666667	0.0194174757281553	0.0224719101123595	0.884	0.0708771929824561	0.973333333333333	FALSE	FALSE	FALSE	(1,Inf]	(0,0.05]
N677	1275	0	2	223	0.15	1	recombination_rate_change	Phlag	Supression	2.35398960113525	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	223	0.991111111111111	1	0.995535714285714	0.998666666666667	0	0.00888888888888889	TRUE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N677	1272	198	30	0	0.02	1	recombination_rate_change	Phlag	Supression	2.23507165908813	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	198	0	0	0	0.848	0.13469387755102	1	TRUE	FALSE	FALSE	(1,Inf]	(0,0.05]
N677	1349	1	0	150	0.1	1	recombination_rate_change	BestTopology+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	151	1	0.993377483443709	0.996677740863787	0.999333333333333	0.000740740740740741	0	TRUE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N677	1328	22	150	0	0.1	1	recombination_rate_change	BarycentricBins(6)+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	22	0	0	0	0.885333333333333	0.0162962962962963	1	FALSE	FALSE	TRUE	(1,Inf]	(0.05,0.15]
N677	1440	30	30	0	0.02	1	recombination_rate_change	PresentBP+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	30	0	0	0	0.96	0.0204081632653061	1	FALSE	FALSE	FALSE	(1,Inf]	(0,0.05]
N677	1199	271	12	18	0.02	1	recombination_rate_change	KmeansQQS+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	289	0.6	0.0622837370242214	0.112852664576803	0.811333333333333	0.184353741496599	0.4	TRUE	TRUE	FALSE	(1,Inf]	(0,0.05]
N677	1125	0	1	374	0.25	1	recombination_rate_change	Phlag	Supression	2.48883414268494	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	374	0.997333333333333	1	0.998664886515354	0.999333333333333	0	0.00266666666666667	TRUE	FALSE	FALSE	(1,Inf]	(0.15,0.25]
N677	761	709	15	15	0.02	1	recombination_rate_change	KmeansQQS+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	724	0.5	0.0207182320441989	0.0397877984084881	0.517333333333333	0.482312925170068	0.5	FALSE	TRUE	FALSE	(1,Inf]	(0,0.05]
N677	1349	1	0	150	0.1	1	recombination_rate_change	TopologyOrder+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	151	1	0.993377483443709	0.996677740863787	0.999333333333333	0.000740740740740741	0	TRUE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N677	1116	9	371	4	0.25	1	recombination_rate_change	KmeansQQS+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	13	0.0106666666666667	0.307692307692308	0.0206185567010309	0.746666666666667	0.008	0.989333333333333	FALSE	TRUE	FALSE	(1,Inf]	(0.15,0.25]
N677	1275	0	225	0	0.15	1	recombination_rate_change	Phlag	Supression	2.35398960113525	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	0	0	NA	0	0.85	0	1	FALSE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N677	1125	0	1	374	0.25	1	recombination_rate_change	KmeansQQS+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	374	0.997333333333333	1	0.998664886515354	0.999333333333333	0	0.00266666666666667	TRUE	TRUE	FALSE	(1,Inf]	(0.15,0.25]
N677	1146	54	298	2	0.2	1	recombination_rate_change	TopologyOrder+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	56	0.00666666666666667	0.0357142857142857	0.0112359550561798	0.765333333333333	0.045	0.993333333333333	FALSE	FALSE	FALSE	(1,Inf]	(0.15,0.25]
N677	1349	1	0	150	0.1	1	recombination_rate_change	BarycentricBins(6)+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	151	1	0.993377483443709	0.996677740863787	0.999333333333333	0.000740740740740741	0	TRUE	FALSE	TRUE	(1,Inf]	(0.05,0.15]
N677	1275	0	2	223	0.15	1	recombination_rate_change	TopologyOrder+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	223	0.991111111111111	1	0.995535714285714	0.998666666666667	0	0.00888888888888889	TRUE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N677	1138	137	155	70	0.15	1	recombination_rate_change	GaussianQQS+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	207	0.311111111111111	0.33816425120773	0.324074074074074	0.805333333333333	0.107450980392157	0.688888888888889	TRUE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N677	1349	1	0	150	0.1	1	recombination_rate_change	PresentBP+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	151	1	0.993377483443709	0.996677740863787	0.999333333333333	0.000740740740740741	0	TRUE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N677	1256	94	147	3	0.1	1	recombination_rate_change	GaussianQQS+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	97	0.02	0.0309278350515464	0.0242914979757085	0.839333333333333	0.0696296296296296	0.98	FALSE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N677	1078	122	207	93	0.2	1	recombination_rate_change	GaussianQQS+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	215	0.31	0.432558139534884	0.361165048543689	0.780666666666667	0.101666666666667	0.69	TRUE	FALSE	FALSE	(1,Inf]	(0.15,0.25]
N677	1249	26	225	0	0.15	1	recombination_rate_change	TopologyOrder+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	26	0	0	0	0.832666666666667	0.0203921568627451	1	FALSE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N677	1281	189	8	22	0.02	1	recombination_rate_change	BestTopology+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	211	0.733333333333333	0.104265402843602	0.182572614107884	0.868666666666667	0.128571428571429	0.266666666666667	TRUE	FALSE	FALSE	(1,Inf]	(0,0.05]
N677	1418	7	3	72	0.05	1	recombination_rate_change	Phlag	Supression	2.2635235786438	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	79	0.96	0.911392405063291	0.935064935064935	0.993333333333333	0.00491228070175439	0.04	TRUE	FALSE	FALSE	(1,Inf]	(0,0.05]
N677	1207	263	12	18	0.02	1	recombination_rate_change	TopologyOrder+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	281	0.6	0.0640569395017794	0.115755627009646	0.816666666666667	0.17891156462585	0.4	TRUE	FALSE	FALSE	(1,Inf]	(0,0.05]
N677	1251	24	225	0	0.15	1	recombination_rate_change	BestTopology+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	24	0	0	0	0.834	0.0188235294117647	1	FALSE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N677	973	227	108	192	0.2	1	recombination_rate_change	KmeansQQS+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	419	0.64	0.458233890214797	0.534075104311544	0.776666666666667	0.189166666666667	0.36	TRUE	TRUE	FALSE	(1,Inf]	(0.15,0.25]
N677	1364	106	30	0	0.02	1	recombination_rate_change	GaussianQQS+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	106	0	0	0	0.909333333333333	0.072108843537415	1	FALSE	FALSE	FALSE	(1,Inf]	(0,0.05]
N677	1275	0	2	223	0.15	1	recombination_rate_change	BestTopology+HMM	Supression	287847.56097561	0.006737	68545.6592326607	236034.99999999997	2	581276	2	8954313	39	926517	1.72173557481473	223	0.991111111111111	1	0.995535714285714	0.998666666666667	0	0.00888888888888889	TRUE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N678	1314	36	150	0	0.1	1	recombination_rate_change	TopologyOrder+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	36	0	0	0	0.876	0.0266666666666667	1	FALSE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N678	1219	56	225	0	0.15	1	recombination_rate_change	TopologyOrder+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	56	0	0	0	0.812666666666667	0.043921568627451	1	FALSE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N678	1195	5	0	300	0.2	1	recombination_rate_change	KmeansQQS+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	305	1	0.983606557377049	0.991735537190083	0.996666666666667	0.00416666666666667	0	FALSE	TRUE	FALSE	(0.1,1]	(0.15,0.25]
N678	1195	5	0	300	0.2	1	recombination_rate_change	Phlag	Supression	1.35924935340881	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	305	1	0.983606557377049	0.991735537190083	0.996666666666667	0.00416666666666667	0	FALSE	FALSE	FALSE	(0.1,1]	(0.15,0.25]
N678	1350	0	0	150	0.1	1	recombination_rate_change	Phlag	Supression	1.34383022785187	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	150	1	1	1	1	0	0	TRUE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N678	802	623	1	74	0.05	1	recombination_rate_change	BestTopology+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	697	0.986666666666667	0.106169296987088	0.191709844559585	0.584	0.43719298245614	0.0133333333333333	TRUE	FALSE	FALSE	(0.1,1]	(0,0.05]
N678	1034	241	214	11	0.15	1	recombination_rate_change	KmeansQQS+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	252	0.0488888888888889	0.0436507936507936	0.0461215932914046	0.696666666666667	0.189019607843137	0.951111111111111	TRUE	TRUE	FALSE	(0.1,1]	(0.05,0.15]
N678	1120	5	1	374	0.25	1	recombination_rate_change	KmeansQQS+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	379	0.997333333333333	0.986807387862797	0.992042440318302	0.996	0.00444444444444444	0.00266666666666667	TRUE	TRUE	FALSE	(0.1,1]	(0.15,0.25]
N678	1267	83	132	18	0.1	1	recombination_rate_change	GaussianQQS+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	101	0.12	0.178217821782178	0.143426294820717	0.856666666666667	0.0614814814814815	0.88	TRUE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N678	1307	118	9	66	0.05	1	recombination_rate_change	PresentBP+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	184	0.88	0.358695652173913	0.50965250965251	0.915333333333333	0.0828070175438596	0.12	TRUE	FALSE	FALSE	(0.1,1]	(0,0.05]
N678	1116	9	0	375	0.25	1	recombination_rate_change	KmeansQQS+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	384	1	0.9765625	0.988142292490119	0.994	0.008	0	FALSE	TRUE	FALSE	(0.1,1]	(0.15,0.25]
N678	1195	5	0	300	0.2	1	recombination_rate_change	KmeansQQS+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	305	1	0.983606557377049	0.991735537190083	0.996666666666667	0.00416666666666667	0	TRUE	TRUE	FALSE	(0.1,1]	(0.15,0.25]
N678	1199	76	199	26	0.15	1	recombination_rate_change	GaussianQQS+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	102	0.115555555555556	0.254901960784314	0.159021406727829	0.816666666666667	0.0596078431372549	0.884444444444444	TRUE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N678	1155	270	74	1	0.05	1	recombination_rate_change	GaussianQQS+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	271	0.0133333333333333	0.003690036900369	0.00578034682080925	0.770666666666667	0.189473684210526	0.986666666666667	FALSE	FALSE	FALSE	(0.1,1]	(0,0.05]
N678	1341	9	0	150	0.1	1	recombination_rate_change	Phlag	Supression	1.34383022785187	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	159	1	0.943396226415094	0.970873786407767	0.994	0.00666666666666667	0	FALSE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N678	1125	0	1	374	0.25	1	recombination_rate_change	Phlag	Supression	1.49417269229889	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	374	0.997333333333333	1	0.998664886515354	0.999333333333333	0	0.00266666666666667	TRUE	FALSE	FALSE	(0.1,1]	(0.15,0.25]
N678	1116	9	0	375	0.25	1	recombination_rate_change	Phlag	Supression	1.49417269229889	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	384	1	0.9765625	0.988142292490119	0.994	0.008	0	FALSE	FALSE	FALSE	(0.1,1]	(0.15,0.25]
N678	1221	54	225	0	0.15	1	recombination_rate_change	PresentBP+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	54	0	0	0	0.814	0.0423529411764706	1	FALSE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N678	1425	0	75	0	0.05	1	recombination_rate_change	Phlag	Supression	1.27903687953949	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	0	0	NA	0	0.95	0	1	FALSE	FALSE	FALSE	(0.1,1]	(0,0.05]
N678	1200	0	0	300	0.2	1	recombination_rate_change	Phlag	Supression	1.35924935340881	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	300	1	1	1	1	0	0	TRUE	FALSE	FALSE	(0.1,1]	(0.15,0.25]
N678	1392	33	75	0	0.05	1	recombination_rate_change	BarycentricBins(6)+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	33	0	0	0	0.928	0.0231578947368421	1	FALSE	FALSE	TRUE	(0.1,1]	(0,0.05]
N678	1317	108	67	8	0.05	1	recombination_rate_change	TopologyOrder+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	116	0.106666666666667	0.0689655172413793	0.0837696335078534	0.883333333333333	0.0757894736842105	0.893333333333333	TRUE	FALSE	FALSE	(0.1,1]	(0,0.05]
N678	1200	0	4	296	0.2	1	recombination_rate_change	BestTopology+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	296	0.986666666666667	1	0.993288590604027	0.997333333333333	0	0.0133333333333333	TRUE	FALSE	FALSE	(0.1,1]	(0.15,0.25]
N678	1275	0	2	223	0.15	1	recombination_rate_change	BestTopology+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	223	0.991111111111111	1	0.995535714285714	0.998666666666667	0	0.00888888888888889	TRUE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N678	963	237	286	14	0.2	1	recombination_rate_change	GaussianQQS+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	251	0.0466666666666667	0.0557768924302789	0.0508166969147005	0.651333333333333	0.1975	0.953333333333333	FALSE	FALSE	FALSE	(0.1,1]	(0.15,0.25]
N678	1275	0	2	223	0.15	1	recombination_rate_change	TopologyOrder+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	223	0.991111111111111	1	0.995535714285714	0.998666666666667	0	0.00888888888888889	TRUE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N678	1348	2	0	150	0.1	1	recombination_rate_change	PresentBP+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	152	1	0.986842105263158	0.993377483443709	0.998666666666667	0.00148148148148148	0	TRUE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N678	1401	24	75	0	0.05	1	recombination_rate_change	PresentBP+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	24	0	0	0	0.934	0.0168421052631579	1	FALSE	FALSE	FALSE	(0.1,1]	(0,0.05]
N678	1085	115	296	4	0.2	1	recombination_rate_change	PresentBP+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	119	0.0133333333333333	0.0336134453781513	0.0190930787589499	0.726	0.0958333333333333	0.986666666666667	FALSE	FALSE	FALSE	(0.1,1]	(0.15,0.25]
N678	1127	73	269	31	0.2	1	recombination_rate_change	TopologyOrder+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	104	0.103333333333333	0.298076923076923	0.153465346534653	0.772	0.0608333333333333	0.896666666666667	TRUE	FALSE	FALSE	(0.1,1]	(0.15,0.25]
N678	1345	5	0	150	0.1	1	recombination_rate_change	KmeansQQS+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	155	1	0.967741935483871	0.983606557377049	0.996666666666667	0.0037037037037037	0	TRUE	TRUE	FALSE	(0.1,1]	(0.05,0.15]
N678	1204	266	8	22	0.02	1	recombination_rate_change	PresentBP+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	288	0.733333333333333	0.0763888888888889	0.138364779874214	0.817333333333333	0.180952380952381	0.266666666666667	TRUE	FALSE	FALSE	(0.1,1]	(0,0.05]
N678	1269	6	22	203	0.15	1	recombination_rate_change	Phlag	Supression	1.33813548088074	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	209	0.902222222222222	0.971291866028708	0.935483870967742	0.981333333333333	0.00470588235294118	0.0977777777777778	FALSE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N678	1030	245	214	11	0.15	1	recombination_rate_change	GaussianQQS+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	256	0.0488888888888889	0.04296875	0.0457380457380457	0.694	0.192156862745098	0.951111111111111	FALSE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N678	1169	256	74	1	0.05	1	recombination_rate_change	BarycentricBins(6)+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	257	0.0133333333333333	0.00389105058365759	0.00602409638554217	0.78	0.179649122807018	0.986666666666667	TRUE	FALSE	TRUE	(0.1,1]	(0,0.05]
N678	1159	266	73	2	0.05	1	recombination_rate_change	KmeansQQS+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	268	0.0266666666666667	0.00746268656716418	0.0116618075801749	0.774	0.186666666666667	0.973333333333333	TRUE	TRUE	FALSE	(0.1,1]	(0,0.05]
N678	1275	0	2	223	0.15	1	recombination_rate_change	Phlag	Supression	1.33813548088074	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	223	0.991111111111111	1	0.995535714285714	0.998666666666667	0	0.00888888888888889	TRUE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N678	1350	0	0	150	0.1	1	recombination_rate_change	BestTopology+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	150	1	1	1	1	0	0	TRUE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N678	1312	38	150	0	0.1	1	recombination_rate_change	KmeansQQS+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	38	0	0	0	0.874666666666667	0.0281481481481481	1	FALSE	TRUE	FALSE	(0.1,1]	(0.05,0.15]
N678	1275	0	0	225	0.15	1	recombination_rate_change	PresentBP+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	225	1	1	1	1	0	0	TRUE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N678	1443	27	30	0	0.02	1	recombination_rate_change	BarycentricBins(6)+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	27	0	0	0	0.962	0.0183673469387755	1	FALSE	FALSE	TRUE	(0.1,1]	(0,0.05]
N678	1116	9	0	375	0.25	1	recombination_rate_change	TopologyOrder+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	384	1	0.9765625	0.988142292490119	0.994	0.008	0	FALSE	FALSE	FALSE	(0.1,1]	(0.15,0.25]
N678	1319	106	75	0	0.05	1	recombination_rate_change	BestTopology+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	106	0	0	0	0.879333333333333	0.0743859649122807	1	FALSE	FALSE	FALSE	(0.1,1]	(0,0.05]
N678	1290	180	30	0	0.02	1	recombination_rate_change	BestTopology+HMM	Supression	219435.365853659	0.005383	117219.166550399	179936.99999999997	3	761213	3	8718278	38	1687730	0.767523798774983	180	0	0	0	0.86	0.122448979591837	1	TRUE	FALSE	FALSE	(0.1,1]	(0,0.05]
